antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'eyeLookOutLeft'}),"frozenset({'Happy', 'eyeLookInRight'})",0.23016964695093994,0.04309949564419991,0.040348464007336084,0.17529880478087648,4.067305247096719,0.030428268311147016,1.160299645378289,0.979614489143971
frozenset({'eyeLookUpLeft'}),"frozenset({'Happy', 'eyeLookUpRight'})",0.14442916093535077,0.01925722145804677,0.01742320036680422,0.12063492063492062,6.26439909297052,0.014641896029672292,1.1152851091722573,0.9822304958537823
frozenset({'eyeLookUpRight'}),"frozenset({'Happy', 'eyeLookUpLeft'})",0.13204951856946354,0.021549747822099955,0.01742320036680422,0.13194444444444445,6.122783687943262,0.014577566541602574,1.1271746905089408,0.9639669697222454
frozenset({'eyeSquintLeft'}),"frozenset({'Happy', 'eyeLookUpLeft'})",0.5694635488308115,0.021549747822099955,0.015130674002751032,0.026570048309178747,1.2329633055812521,0.0028588781315689402,1.0051573310214656,0.4388614580307872
frozenset({'eyeSquintLeft'}),"frozenset({'Happy', 'eyeLookUpRight'})",0.5694635488308115,0.01925722145804677,0.012379642365887207,0.021739130434782608,1.1288819875776397,0.0014133566937670396,1.0025370625095522,0.2651757188498401
"frozenset({'eyeSquintLeft', 'eyeSquintRight'})",frozenset({'Happy'}),0.3658872077028886,0.23613021549747823,0.1031636863823934,0.2819548872180451,1.1940652602379735,0.01676666117973974,1.0638186527626743,0.2563027235478428
frozenset({'eyeSquintLeft'}),"frozenset({'Happy', 'eyeSquintRight'})",0.5694635488308115,0.11141678129298486,0.1031636863823934,0.1811594202898551,1.6259617105027737,0.03971589070798387,1.0851724263855584,0.8941853035143772
"frozenset({'eyeSquintLeft', 'mouthSmileLeft'})",frozenset({'Happy'}),0.09628610729023383,0.23613021549747823,0.07152682255845942,0.7428571428571429,3.145963938973648,0.0487907632946032,2.970604717509807,0.7548101315224602
frozenset({'eyeSquintLeft'}),"frozenset({'Happy', 'mouthSmileLeft'})",0.5694635488308115,0.10224667583677212,0.07152682255845942,0.12560386473429952,1.2284395918632613,0.013301067680297589,1.0267123652032495,0.4319243057262229
"frozenset({'mouthSmileRight', 'eyeSquintLeft'})",frozenset({'Happy'}),0.0907840440165062,0.23613021549747823,0.0687757909215956,0.7575757575757575,3.20829655781112,0.04733893504424544,3.150962861072901,0.7570347957639938
"frozenset({'eyeSquintRight', 'mouthSmileLeft'})",frozenset({'Happy'}),0.07657038055937643,0.23613021549747823,0.0577716643741403,0.7544910179640719,3.1952328353002732,0.039691083911930825,3.1113720490712478,0.7440023013508613
frozenset({'eyeSquintRight'}),"frozenset({'Happy', 'mouthSmileLeft'})",0.4167812929848693,0.10224667583677212,0.0577716643741403,0.13861386138613863,1.3556808595657774,0.015157162615485623,1.0422193763274255,0.44985399820305483
frozenset({'mouthSmileLeft'}),"frozenset({'Happy', 'eyeSquintRight'})",0.13204951856946354,0.11141678129298486,0.0577716643741403,0.43750000000000006,3.9266975308641983,0.043059132043842444,1.5797034999235826,0.85872764319674
"frozenset({'mouthSmileRight', 'eyeSquintRight'})",frozenset({'Happy'}),0.07427785419532325,0.23613021549747823,0.0577716643741403,0.7777777777777778,3.293851132686084,0.04023241865630836,3.437414030261348,0.7522818934408831
frozenset({'mouthSmileRight'}),"frozenset({'Happy', 'eyeSquintRight'})",0.12563044475011462,0.11141678129298486,0.0577716643741403,0.4598540145985402,4.127331711273317,0.04377432458767636,1.645079742741366,0.8665817664244513
"frozenset({'mouthLowerDownRight', 'mouthLowerDownLeft'})",frozenset({'Happy'}),0.05456212746446584,0.23613021549747823,0.013755158184319119,0.25210084033613445,1.0676348209186586,0.0008713912681339239,1.0213539815258437,0.06700614290332997
frozenset({'mouthLowerDownRight'}),"frozenset({'Happy', 'mouthLowerDownLeft'})",0.07381934892251261,0.016964695093993582,0.013755158184319119,0.18633540372670804,10.983716635890547,0.012502835437811569,1.2081578938157789,0.9814026402640263
frozenset({'mouthLowerDownLeft'}),"frozenset({'Happy', 'mouthLowerDownRight'})",0.06464924346629987,0.01925722145804677,0.013755158184319119,0.21276595744680848,11.048632218844983,0.0125101933857934,1.2458083943641027,0.9723529411764706
"frozenset({'mouthSmileRight', 'mouthSmileLeft'})",frozenset({'Happy'}),0.11737734983952315,0.23613021549747823,0.09445208619899129,0.8046875,3.4078125,0.0667357472868618,3.911013296652911,0.8005194805194805
frozenset({'mouthSmileRight'}),"frozenset({'Happy', 'mouthSmileLeft'})",0.12563044475011462,0.10224667583677212,0.09445208619899129,0.7518248175182483,7.353049000032733,0.08160679083939681,3.617417806187125,0.9881428156867138
"frozenset({'mouthUpperUpLeft', 'mouthSmileLeft'})",frozenset({'Happy'}),0.011004126547455296,0.23613021549747823,0.010087116001834021,0.9166666666666666,3.882038834951456,0.007488709228821881,9.166437414030257,0.7506638007333417
frozenset({'mouthUpperUpLeft'}),"frozenset({'Happy', 'mouthSmileLeft'})",0.019715726730857405,0.10224667583677212,0.010087116001834021,0.5116279069767442,5.003858587965377,0.00807124848189766,1.8382568066199427,0.8162471298579811
frozenset({'mouthSmileLeft'}),"frozenset({'Happy', 'mouthUpperUpLeft'})",0.13204951856946354,0.013296652911508482,0.010087116001834021,0.0763888888888889,5.744971264367816,0.008331299386284071,1.0683103908326523,0.9515919896268551
"frozenset({'mouthSmileRight', 'mouthUpperUpLeft'})",frozenset({'Happy'}),0.011004126547455296,0.23613021549747823,0.010087116001834021,0.9166666666666666,3.882038834951456,0.007488709228821881,9.166437414030257,0.7506638007333417
frozenset({'mouthSmileRight'}),"frozenset({'Happy', 'mouthUpperUpLeft'})",0.12563044475011462,0.013296652911508482,0.010087116001834021,0.08029197080291971,6.038509942109237,0.008416651582873304,1.0728441154851058,0.9542832626209659
"frozenset({'mouthUpperUpLeft', 'mouthUpperUpRight'})",frozenset({'Happy'}),0.01742320036680422,0.23613021549747823,0.012379642365887207,0.7105263157894737,3.0090444557996934,0.008265498308617985,2.638822891917802,0.6795077859006929
frozenset({'mouthUpperUpLeft'}),"frozenset({'Happy', 'mouthUpperUpRight'})",0.019715726730857405,0.014213663457129757,0.012379642365887207,0.627906976744186,44.17629407351838,0.012099409661322063,2.649300779458964,0.9970204067491252
frozenset({'mouthUpperUpRight'}),"frozenset({'Happy', 'mouthUpperUpLeft'})",0.023383768913342505,0.013296652911508482,0.012379642365887207,0.5294117647058824,39.81541582150101,0.01206871650688357,2.0967446125630445,0.998226395409494
"frozenset({'browDownLeft', 'browDownRight'})",frozenset({'Neutral'}),0.0380559376432829,0.23016964695093994,0.012838147638697846,0.3373493975903615,1.465655450487208,0.0040788259069564365,1.1617439873285813,0.33028053928911894
frozenset({'browDownLeft'}),"frozenset({'Neutral', 'browDownRight'})",0.049060064190738197,0.016047684548372305,0.012838147638697846,0.2616822429906542,16.306542056074765,0.012050847204641984,1.3326949082699262,0.9871022179363549
"frozenset({'eyeSquintLeft', 'browDownLeft'})",frozenset({'Neutral'}),0.03851444291609354,0.23016964695093994,0.011462631820265932,0.29761904761904756,1.2930421172453042,0.0025977760917565533,1.096029655188492,0.23570815450643767
"frozenset({'browDownLeft', 'eyeSquintRight'})",frozenset({'Neutral'}),0.03484640073360844,0.23016964695093994,0.011004126547455296,0.3157894736842105,1.371985741245544,0.0029835427930896673,1.1251366698409337,0.28091844813935074
"frozenset({'eyeSquintLeft', 'browDownRight'})",frozenset({'Neutral'}),0.03851444291609354,0.23016964695093994,0.013296652911508482,0.34523809523809523,1.4999288560045532,0.004431797182999103,1.1757409028385644,0.34665285383059535
frozenset({'eyeSquintLeft'}),"frozenset({'Neutral', 'browDownRight'})",0.5694635488308115,0.016047684548372305,0.013296652911508482,0.023349436392914657,1.4550034506556249,0.004158081518075011,1.0074763196957308,0.7263413021923545
"frozenset({'eyeSquintRight', 'browDownRight'})",frozenset({'Neutral'}),0.033470884915176524,0.23016964695093994,0.012379642365887207,0.3698630136986301,1.6069148065273153,0.004675660601825485,1.221687299403943,0.3907688523438049
frozenset({'eyeSquintRight'}),"frozenset({'Neutral', 'browDownRight'})",0.4167812929848693,0.016047684548372305,0.012379642365887207,0.0297029702970297,1.850919377652051,0.005691267650403289,1.014073304700147,0.7882599580712788
frozenset({'browInnerUp'}),"frozenset({'Neutral', 'browOuterUpRight'})",0.2718936267767079,0.048143053645116916,0.027510316368638238,0.10118043844856661,2.1016622500602264,0.01442052690896179,1.0590078221171588,0.7199307304785894
"frozenset({'browInnerUp', 'eyeLookOutLeft'})",frozenset({'Neutral'}),0.04997707473635947,0.23016964695093994,0.01192113709307657,0.23853211009174313,1.0363317372710992,0.0004179314453679715,1.0109820299078016,0.036902286902286856
"frozenset({'browInnerUp', 'eyeSquintRight'})",frozenset({'Neutral'}),0.039889958734525444,0.23016964695093994,0.01192113709307657,0.2988505747126437,1.298392636351147,0.002739679374263287,1.0979547658240694,0.23936521930791285
frozenset({'browOuterUpLeft'}),"frozenset({'Neutral', 'browOuterUpRight'})",0.33837689133425036,0.048143053645116916,0.033929390187987164,0.1002710027100271,2.082771970576849,0.017638893356214453,1.0579373891715418,0.7857504073720292
"frozenset({'browOuterUpLeft', 'eyeLookDownRight'})",frozenset({'Neutral'}),0.04264099037138927,0.23016964695093994,0.011462631820265932,0.26881720430107525,1.167909009124791,0.0016479701208448345,1.0528562181406262,0.15017241379310337
frozenset({'browOuterUpLeft'}),"frozenset({'Neutral', 'eyeLookDownRight'})",0.33837689133425036,0.029802842732691424,0.011462631820265932,0.03387533875338753,1.1366479049405878,0.0013780385434542537,1.0042152904113237,0.18170478170478171
"frozenset({'browOuterUpLeft', 'eyeLookInRight'})",frozenset({'Neutral'}),0.07106831728564879,0.23016964695093994,0.018340210912425492,0.25806451612903225,1.1211926487597994,0.001982441413390327,1.0375974323704722,0.11636229022704819
"frozenset({'eyeLookOutLeft', 'browOuterUpLeft'})",frozenset({'Neutral'}),0.06923429619440624,0.23016964695093994,0.01925722145804677,0.2781456953642384,1.208437772090446,0.0033215879460834798,1.0664622322055786,0.18531550551254983
"frozenset({'browOuterUpLeft', 'eyeSquintRight'})",frozenset({'Neutral'}),0.04218248509857864,0.23016964695093994,0.011462631820265932,0.2717391304347826,1.1806036722674518,0.0017535041176128027,1.0570804847837838,0.15971278123504057
"frozenset({'mouthPucker', 'browOuterUpLeft'})",frozenset({'Neutral'}),0.08528198074277854,0.23016964695093994,0.021549747822099955,0.25268817204301075,1.0978344685773036,0.0019204244232577591,1.0301327026411882,0.09742441209406495
"frozenset({'eyeSquintLeft', 'browOuterUpRight'})",frozenset({'Neutral'}),0.05639614855570839,0.23016964695093994,0.014213663457129757,0.2520325203252033,1.094985910018463,0.0012329818546695966,1.0292297111416782,0.09193078152920162
"frozenset({'eyeSquintRight', 'browOuterUpRight'})",frozenset({'Neutral'}),0.040348464007336084,0.23016964695093994,0.013755158184319119,0.3409090909090909,1.4811209706628032,0.004468166468737865,1.1680184666951254,0.33849339066730366
frozenset({'mouthPucker'}),"frozenset({'Neutral', 'browOuterUpRight'})",0.16552040348464006,0.048143053645116916,0.012379642365887207,0.07479224376731303,1.5535417491096164,0.0044109847015647834,1.0288034659703975,0.42698412698412697
frozenset({'eyeSquintLeft'}),"frozenset({'Neutral', 'eyeBlinkRight'})",0.5694635488308115,0.015130674002751032,0.010087116001834021,0.0177133655394525,1.1706924315619969,0.0014707486880253182,1.002629264662773,0.33865814696485624
"frozenset({'eyeLookDownRight', 'eyeLookDownLeft'})",frozenset({'Neutral'}),0.09032553874369555,0.23016964695093994,0.02246675836772123,0.2487309644670051,1.0806418994074465,0.0016765610044313754,1.024706618585573,0.08203382159315332
frozenset({'eyeLookDownRight'}),"frozenset({'Neutral', 'eyeLookDownLeft'})",0.12150389729481889,0.0270518110958276,0.02246675836772123,0.18490566037735848,6.835241445474896,0.01917985789069495,1.1936632873129893,0.9717736781560224
frozenset({'eyeLookDownLeft'}),"frozenset({'Neutral', 'eyeLookDownRight'})",0.10866574965612105,0.029802842732691424,0.02246675836772123,0.20675105485232065,6.9372930866601745,0.019228210120289836,1.223067692938043,0.9601914840010078
"frozenset({'eyeLookOutRight', 'eyeLookInLeft'})",frozenset({'Neutral'}),0.10132966529115085,0.23016964695093994,0.03484640073360844,0.3438914027149321,1.494077986695751,0.011523387447887331,1.1733276415437397,0.36797798066595044
"frozenset({'eyeSquintLeft', 'eyeLookInLeft'})",frozenset({'Neutral'}),0.055020632737276476,0.23016964695093994,0.02246675836772123,0.4083333333333333,1.7740537848605578,0.009802678755564974,1.3011217234632,0.4617235540504411
"frozenset({'eyeSquintRight', 'eyeLookInLeft'})",frozenset({'Neutral'}),0.037138927097661624,0.23016964695093994,0.016964695093993582,0.45679012345679015,1.984580197727608,0.00841644135578811,1.4171876953857696,0.5152509652509653
"frozenset({'eyeLookOutLeft', 'eyeLookInRight'})",frozenset({'Neutral'}),0.21091242549289316,0.23016964695093994,0.06052269601100413,0.28695652173913044,1.2467174779144292,0.011977057497738489,1.0796401292761209,0.25078794921909403
"frozenset({'eyeSquintLeft', 'eyeLookInRight'})",frozenset({'Neutral'}),0.09766162310866575,0.23016964695093994,0.030261348005502064,0.3098591549295775,1.3462207507996184,0.00778260669392471,1.1154684707445564,0.28501478196600144
"frozenset({'eyeSquintRight', 'eyeLookInRight'})",frozenset({'Neutral'}),0.06785878037597433,0.23016964695093994,0.02384227418615314,0.3513513513513513,1.5264886400344566,0.008223242664493759,1.1868217942839674,0.3700102160505505
"frozenset({'eyeLookOutLeft', 'eyeSquintLeft'})",frozenset({'Neutral'}),0.10224667583677212,0.23016964695093994,0.03163686382393398,0.30941704035874446,1.344299930323549,0.008102782544676938,1.1147543424022102,0.2852881526550311
"frozenset({'eyeLookOutLeft', 'eyeSquintRight'})",frozenset({'Neutral'}),0.07336084364970197,0.23016964695093994,0.0270518110958276,0.36875,1.6020791832669323,0.010166371612952595,1.2195332325529664,0.4055636159310293
"frozenset({'eyeSquintLeft', 'eyeLookOutRight'})",frozenset({'Neutral'}),0.06006419073819349,0.23016964695093994,0.02521779000458505,0.4198473282442748,1.8240777348620782,0.01139283642798114,1.3269444243345638,0.48064745011086474
"frozenset({'eyeLookOutRight', 'eyeSquintRight'})",frozenset({'Neutral'}),0.03897294818890417,0.23016964695093994,0.018340210912425492,0.47058823529411764,2.0445277712678696,0.009369821187148145,1.45412400020378,0.5316078244274809
"frozenset({'eyeLookUpLeft', 'eyeLookUpRight'})",frozenset({'Neutral'}),0.12012838147638698,0.23016964695093994,0.033012379642365884,0.27480916030534347,1.193941790091542,0.005362472489158061,1.0615555394676512,0.18461583000405296
frozenset({'eyeLookUpLeft'}),"frozenset({'Neutral', 'eyeLookUpRight'})",0.14442916093535077,0.03759743237047226,0.033012379642365884,0.22857142857142854,6.079442508710801,0.02758221403177498,1.2475588839642024,0.9765541264737406
"frozenset({'eyeSquintLeft', 'eyeLookUpLeft'})",frozenset({'Neutral'}),0.09032553874369555,0.23016964695093994,0.02521779000458505,0.27918781725888325,1.2129653972940724,0.0044275926412951985,1.06800408134271,0.19300769794721398
"frozenset({'eyeSquintRight', 'eyeLookUpLeft'})",frozenset({'Neutral'}),0.04951856946354883,0.23016964695093994,0.017881705639614855,0.3611111111111111,1.568891102257636,0.006484033988674226,1.2049518569463549,0.38149838583991985
"frozenset({'eyeSquintLeft', 'eyeLookUpRight'})",frozenset({'Neutral'}),0.07657038055937643,0.23016964695093994,0.020174232003668042,0.2634730538922156,1.1446906982847056,0.002550054543417255,1.0452168208064474,0.1368827299810419
"frozenset({'eyeSquintRight', 'eyeLookUpRight'})",frozenset({'Neutral'}),0.051811095827602016,0.23016964695093994,0.018340210912425492,0.35398230088495575,1.537919119980256,0.006414869277645018,1.1916552040348463,0.36888297872340425
frozenset({'eyeSquintRight'}),"frozenset({'Neutral', 'eyeLookUpRight'})",0.4167812929848693,0.03759743237047226,0.018340210912425492,0.044004400440044,1.1704097238992193,0.0026703044361488827,1.0067018802937175,0.24964622641509426
"frozenset({'eyeSquintLeft', 'eyeSquintRight'})",frozenset({'Neutral'}),0.3658872077028886,0.23016964695093994,0.10224667583677212,0.2794486215538847,1.214098493245065,0.01803054641593302,1.0683906464924346,0.27809499722770725
"frozenset({'eyeSquintLeft', 'mouthPucker'})",frozenset({'Neutral'}),0.0614397065566254,0.23016964695093994,0.015130674002751032,0.24626865671641793,1.0699441041802937,0.0009891184358432129,1.0213590822631093,0.06965107844443454
"frozenset({'mouthPucker', 'eyeSquintRight'})",frozenset({'Neutral'}),0.0343878954607978,0.23016964695093994,0.010087116001834021,0.29333333333333333,1.274422310756972,0.0021720662442363623,1.0893825750694246,0.22299922299922303
"frozenset({'browInnerUp', 'browOuterUpLeft'})",frozenset({'Sad'}),0.18890417239798257,0.14442916093535077,0.02888583218707015,0.15291262135922332,1.05873786407767,0.0016025610704426783,1.010014858723884,0.06840022611644983
frozenset({'browInnerUp'}),"frozenset({'Sad', 'browOuterUpLeft'})",0.2718936267767079,0.04676753782668501,0.02888583218707015,0.10623946037099495,2.271649637932745,0.01617003671195589,1.06654122654486,0.7688317140458198
"frozenset({'browInnerUp', 'browOuterUpRight'})",frozenset({'Sad'}),0.1361760660247593,0.14442916093535077,0.022925263640531865,0.16835016835016833,1.1656244989578322,0.0032574686850989527,1.0287633166081005,0.1644904458598724
frozenset({'browInnerUp'}),"frozenset({'Sad', 'browOuterUpRight'})",0.2718936267767079,0.03759743237047226,0.022925263640531865,0.08431703204047218,2.2426274009789005,0.012702761395832164,1.0510215885898893,0.761007556675063
"frozenset({'browInnerUp', 'eyeSquintLeft'})",frozenset({'Sad'}),0.0687757909215956,0.14442916093535077,0.017881705639614855,0.26,1.8001904761904761,0.007948475864143689,1.1561768095468232,0.47733212134984654
"frozenset({'browInnerUp', 'eyeSquintRight'})",frozenset({'Sad'}),0.039889958734525444,0.14442916093535077,0.010087116001834021,0.25287356321839083,1.750848385331144,0.004325842732060744,1.1451486615172999,0.446665798384996
"frozenset({'browInnerUp', 'mouthPucker'})",frozenset({'Sad'}),0.07565337001375516,0.14442916093535077,0.011462631820265932,0.1515151515151515,1.0490620490620488,0.0005360790672476485,1.0083513460404794,0.050595238095237936
frozenset({'browOuterUpLeft'}),"frozenset({'Sad', 'browOuterUpRight'})",0.33837689133425036,0.03759743237047226,0.020174232003668042,0.05962059620596206,1.5857624429902837,0.007452129715997924,1.023419445116126,0.5583065583065584
frozenset({'browOuterUpRight'}),"frozenset({'Sad', 'browOuterUpLeft'})",0.2209995414947272,0.04676753782668501,0.020174232003668042,0.0912863070539419,1.951916036123993,0.009838627587133345,1.0489909743551094,0.6260367060837926
"frozenset({'eyeLookOutLeft', 'browOuterUpLeft'})",frozenset({'Sad'}),0.06923429619440624,0.14442916093535077,0.01054562127464466,0.152317880794702,1.0546199936928413,0.0005461699673370169,1.0093062242090785,0.05564360676804445
"frozenset({'eyeSquintLeft', 'browOuterUpLeft'})",frozenset({'Sad'}),0.09949564419990829,0.14442916093535077,0.020174232003668042,0.20276497695852536,1.4039060785604565,0.005804159595153088,1.073172670965485,0.319489446398815
"frozenset({'eyeSquintLeft', 'browOuterUpRight'})",frozenset({'Sad'}),0.05639614855570839,0.14442916093535077,0.013755158184319119,0.24390243902439024,1.6887340301974447,0.005609909768432762,1.1315614323113103,0.4322157434402331
"frozenset({'eyeSquintRight', 'browOuterUpRight'})",frozenset({'Sad'}),0.040348464007336084,0.14442916093535077,0.01192113709307657,0.29545454545454547,2.0456709956709958,0.006093642291466819,1.2143586102853086,0.532654636333566
"frozenset({'mouthPucker', 'browOuterUpRight'})",frozenset({'Sad'}),0.06373223292067859,0.14442916093535077,0.011462631820265932,0.17985611510791366,1.2452894826995544,0.0022578388949959834,1.0431960230700548,0.21038197845249737
frozenset({'mouthPucker'}),"frozenset({'Sad', 'browOuterUpRight'})",0.16552040348464006,0.03759743237047226,0.011462631820265932,0.06925207756232687,1.8419363556516455,0.005239489644318898,1.0340099015305342,0.5477582417582418
"frozenset({'eyeSquintLeft', 'eyeBlinkLeft'})",frozenset({'Sad'}),0.0270518110958276,0.14442916093535077,0.01054562127464466,0.3898305084745763,2.6991121872477803,0.006638550896292667,1.4021855418003975,0.647010613449166
frozenset({'eyeSquintLeft'}),"frozenset({'Sad', 'eyeBlinkLeft'})",0.5694635488308115,0.016964695093993582,0.01054562127464466,0.01851851851851852,1.0915915915915917,0.0008848458015864157,1.0015831408476292,0.194888178913738
"frozenset({'eyeBlinkLeft', 'eyeSquintRight'})",frozenset({'Sad'}),0.03209536909674461,0.14442916093535077,0.01192113709307657,0.37142857142857144,2.5717006802721087,0.00728562986452336,1.3611354257846693,0.6314178479029261
frozenset({'eyeBlinkLeft'}),"frozenset({'Sad', 'eyeSquintRight'})",0.049060064190738197,0.06923429619440624,0.01192113709307657,0.24299065420560748,3.509686204122052,0.00852449807757842,1.2295300037925745,0.751965729545286
frozenset({'eyeSquintRight'}),"frozenset({'Sad', 'eyeBlinkLeft'})",0.4167812929848693,0.016964695093993582,0.01192113709307657,0.028602860286028604,1.686022656319686,0.004850569536707857,1.011980851822831,0.6976596516690857
"frozenset({'eyeSquintLeft', 'eyeBlinkRight'})",frozenset({'Sad'}),0.04630903255387437,0.14442916093535077,0.015130674002751032,0.32673267326732675,2.262234794908062,0.008442299287267113,1.2707743344930822,0.5850524475524476
frozenset({'eyeSquintLeft'}),"frozenset({'Sad', 'eyeBlinkRight'})",0.5694635488308115,0.016047684548372305,0.015130674002751032,0.026570048309178747,1.6556935817805387,0.005992102609317561,1.0108095746823171,0.9198373511472555
"frozenset({'eyeLookDownRight', 'eyeLookDownLeft'})",frozenset({'Sad'}),0.09032553874369555,0.14442916093535077,0.015589179275561669,0.17258883248730966,1.1949722020788012,0.0025435375037762033,1.0340334680719996,0.17936136148007584
frozenset({'eyeLookDownRight'}),"frozenset({'Sad', 'eyeLookDownLeft'})",0.12150389729481889,0.01925722145804677,0.015589179275561669,0.12830188679245283,6.662533692722372,0.013249351817339572,1.12509452949618,0.967456711285767
frozenset({'eyeLookDownLeft'}),"frozenset({'Sad', 'eyeLookDownRight'})",0.10866574965612105,0.024300779458963778,0.015589179275561669,0.14345991561181434,5.9035108669691905,0.012948516858425302,1.139116823981407,0.9318718228031954
"frozenset({'eyeSquintLeft', 'eyeLookDownRight'})",frozenset({'Sad'}),0.052269601100412656,0.14442916093535077,0.013296652911508482,0.2543859649122807,1.7613199665831245,0.005747398282150395,1.1474714782749413,0.45608327911515933
frozenset({'eyeLookOutLeft'}),"frozenset({'Sad', 'eyeLookInRight'})",0.23016964695093994,0.0270518110958276,0.026134800550206328,0.11354581673306773,4.197346208386792,0.01990829474089617,1.0975730131008867,0.9895092107875408
"frozenset({'eyeSquintRight', 'eyeLookInRight'})",frozenset({'Sad'}),0.06785878037597433,0.14442916093535077,0.010087116001834021,0.14864864864864863,1.029214929214929,0.00028632929003580276,1.0049562236632388,0.030452086034968368
"frozenset({'eyeLookOutLeft', 'eyeSquintLeft'})",frozenset({'Sad'}),0.10224667583677212,0.14442916093535077,0.015589179275561669,0.15246636771300448,1.0556480888319453,0.0008217776760278683,1.0094830534995598,0.058718380099741625
"frozenset({'eyeLookOutLeft', 'eyeSquintRight'})",frozenset({'Sad'}),0.07336084364970197,0.14442916093535077,0.011004126547455296,0.15000000000000002,1.0385714285714287,0.0004086814536193844,1.006553928311352,0.040079168728352224
frozenset({'eyeLookUpLeft'}),"frozenset({'Sad', 'eyeLookUpRight'})",0.14442916093535077,0.011462631820265932,0.011004126547455296,0.07619047619047618,6.646857142857143,0.009348588251543435,1.0700662232873408,0.9929662379421222
frozenset({'eyeLookUpRight'}),"frozenset({'Sad', 'eyeLookUpLeft'})",0.13204951856946354,0.013296652911508482,0.011004126547455296,0.08333333333333334,6.267241379310345,0.009248309931905344,1.0764036513692634,0.9683042789223454
"frozenset({'eyeSquintLeft', 'eyeSquintRight'})",frozenset({'Sad'}),0.3658872077028886,0.14442916093535077,0.058688674919761576,0.16040100250626566,1.1105859887814773,0.005843892514254968,1.019023178468045,0.15702955531453347
frozenset({'eyeSquintLeft'}),"frozenset({'Sad', 'eyeSquintRight'})",0.5694635488308115,0.06923429619440624,0.058688674919761576,0.10305958132045089,1.488562561986115,0.01926226690809145,1.0377118528963623,0.7623302715654952
"frozenset({'eyeSquintLeft', 'mouthPucker'})",frozenset({'Sad'}),0.0614397065566254,0.14442916093535077,0.012838147638697846,0.20895522388059704,1.4467661691542288,0.003964462372610269,1.0815706833458774,0.32901807523204685
frozenset({'eyeSquintLeft'}),"frozenset({'Sad', 'mouthSmileLeft'})",0.5694635488308115,0.013755158184319119,0.013296652911508482,0.023349436392914657,1.6975040257648957,0.005463591717136935,1.0098236550165505,0.9543902170320592
"frozenset({'mouthSmileRight', 'eyeSquintLeft'})",frozenset({'Sad'}),0.0907840440165062,0.14442916093535077,0.013296652911508482,0.14646464646464646,1.014093314093314,0.0001847896078865409,1.0023847700284056,0.015285095727476482
frozenset({'eyeSquintRight'}),"frozenset({'Sad', 'mouthSmileLeft'})",0.4167812929848693,0.013755158184319119,0.010087116001834021,0.0242024202420242,1.7595159515951595,0.004354223388562091,1.0107063824244125,0.7401372212692968
frozenset({'mouthSmileLeft'}),"frozenset({'Sad', 'eyeSquintRight'})",0.13204951856946354,0.06923429619440624,0.010087116001834021,0.0763888888888889,1.1033388520971303,0.0009447605208670346,1.0077463259248534,0.10790952312346916
frozenset({'mouthSmileRight'}),"frozenset({'Sad', 'mouthSmileLeft'})",0.12563044475011462,0.013755158184319119,0.012838147638697846,0.10218978102189782,7.4291970802919725,0.011110080998393656,1.0985003522662462,0.9897370589557271
"frozenset({'browInnerUp', 'browOuterUpLeft'})",frozenset({'Surprise'}),0.18890417239798257,0.11829436038514443,0.039889958734525444,0.2111650485436893,1.7850812824565363,0.01754366048662104,1.1177314569886785,0.5422311455917038
"frozenset({'browInnerUp', 'browOuterUpRight'})",frozenset({'Surprise'}),0.1361760660247593,0.11829436038514443,0.027968821641448878,0.2053872053872054,1.7362383525174223,0.01185996101128478,1.109604131210221,0.4908896314085831
frozenset({'browInnerUp'}),"frozenset({'Surprise', 'browOuterUpRight'})",0.2718936267767079,0.03759743237047226,0.027968821641448878,0.10286677908937607,2.736005429194259,0.01774631939674918,1.0727532379780262,0.8714436139901723
"frozenset({'browInnerUp', 'mouthPucker'})",frozenset({'Surprise'}),0.07565337001375516,0.11829436038514443,0.024759284731774415,0.32727272727272727,2.766596194503171,0.01580991771501658,1.310643518346407,0.6908068783068781
"frozenset({'browOuterUpLeft', 'browOuterUpRight'})",frozenset({'Surprise'}),0.14947271893626776,0.11829436038514443,0.029802842732691424,0.19938650306748465,1.6855114852332713,0.012121063051097163,1.1012875038867544,0.4781837030893634
frozenset({'browOuterUpLeft'}),"frozenset({'Surprise', 'browOuterUpRight'})",0.33837689133425036,0.03759743237047226,0.029802842732691424,0.08807588075880758,2.3426036089629187,0.01708074044502131,1.0553537814421863,0.8662402047017433
"frozenset({'browOuterUpLeft', 'eyeLookInRight'})",frozenset({'Surprise'}),0.07106831728564879,0.11829436038514443,0.012838147638697846,0.18064516129032257,1.5270817704426105,0.0044311665017435185,1.076097434175611,0.3715625440699478
"frozenset({'eyeLookOutLeft', 'browOuterUpLeft'})",frozenset({'Surprise'}),0.06923429619440624,0.11829436038514443,0.011004126547455296,0.15894039735099336,1.3436008008624671,0.0028140997624223705,1.048327177809789,0.27475369458128074
"frozenset({'mouthPucker', 'browOuterUpLeft'})",frozenset({'Surprise'}),0.08528198074277854,0.11829436038514443,0.030261348005502064,0.3548387096774194,2.9996249062265568,0.020172970641156873,1.3666437414030261,0.7287764866712235
